playerID,specific_player_position,player_position,player_position_class
49170,CM,CM,Midfield
49192,ST,CF,Attack
49204,CM,CM,Midfield
49212,GK,GK,GoalKeeper
49214,CB,CB,Defence
49221,ST,CF,Attack
49223,RM,WM,Midfield
49364,CB,CB,Defence
49369,ST,CF,Attack
49370,CDM,DM,Midfield
49389,CB,CB,Defence
49419,ST,CF,Attack
49425,CB,CB,Defence
49435,CB,CB,Defence
49441,CDM,DM,Midfield
49457,RW,WA,Attack
49461,CB,CB,Defence
49467,CM,CM,Midfield
49468,GK,GK,GoalKeeper
49472,GK,GK,GoalKeeper
49476,CM,CM,Midfield
49477,LM,WM,Midfield
49479,ST,CF,Attack
49480,RB,FB,Defence
49483,CM,CM,Midfield
49485,CB,CB,Defence
49486,ST,CF,Attack
49488,CDM,DM,Midfield
49490,ST,CF,Attack
49574,ST,CF,Attack
49607,RW,WA,Attack
49613,CB,CB,Defence
49614,ST,CF,Attack
49617,RB,FB,Defence
49633,LB,FB,Defence
49657,CDM,DM,Midfield
49659,CM,CM,Midfield
49663,CB,CB,Defence
49674,ST,CF,Attack
49676,CDM,DM,Midfield
49678,CM,CM,Midfield
49684,CB,CB,Defence
49886,CB,CB,Defence
49919,GK,GK,GoalKeeper
49920,LB,FB,Defence
49939,CB,CB,Defence
49940,ST,CF,Attack
49945,LB,FB,Defence
49966,CB,CB,Defence
49992,RB,FB,Defence
50222,CAM,CAM,Midfield
50247,RB,FB,Defence
50294,ST,CF,Attack
50327,LM,WM,Midfield
50385,RM,WM,Midfield
50390,ST,CF,Attack
50394,CB,CB,Defence
50398,LB,FB,Defence
50429,CAM,CAM,Midfield
50455,LB,FB,Defence
50474,CF,CF,Attack
50509,CDM,DM,Midfield
50516,CB,CB,Defence
50525,RM,WM,Midfield
50529,LM,WM,Midfield
50538,LM,WM,Midfield
50542,ST,CF,Attack
50560,RB,FB,Defence
50579,GK,GK,GoalKeeper
50588,ST,CF,Attack
50598,ST,CF,Attack
50610,CDM,DM,Midfield
50620,RB,FB,Defence
50637,CB,CB,Defence
50641,CB,CB,Defence
50712,CM,CM,Midfield
50713,CB,CB,Defence
50723,GK,GK,GoalKeeper
50752,CB,CB,Defence
50763,GK,GK,GoalKeeper
50816,RB,FB,Defence
50888,CB,CB,Defence
50892,GK,GK,GoalKeeper
50894,LB,FB,Defence
50895,CDM,DM,Midfield
50907,CB,CB,Defence
50908,CDM,DM,Midfield
50920,GK,GK,GoalKeeper
50949,ST,CF,Attack
50952,CDM,DM,Midfield
50955,CAM,CAM,Midfield
50958,LW,WA,Attack
50959,ST,CF,Attack
50995,LB,FB,Defence
50997,CAM,CAM,Midfield
51003,RB,FB,Defence
51005,LB,FB,Defence
51008,GK,GK,GoalKeeper
51021,CB,CB,Defence
51061,CM,CM,Midfield
51075,CM,CM,Midfield
51100,CAM,CAM,Midfield
51101,CB,CB,Defence
51105,CB,CB,Defence
51113,ST,CF,Attack
51114,RB,FB,Defence
51121,CM,CM,Midfield
51123,CDM,DM,Midfield
51159,LM,WM,Midfield
51179,CB,CB,Defence
51256,CB,CB,Defence
51257,ST,CF,Attack
51261,GK,GK,GoalKeeper
51264,CM,CM,Midfield
51287,RM,WM,Midfield
51293,ST,CF,Attack
51297,RB,FB,Defence
51304,CB,CB,Defence
51306,CAM,CAM,Midfield
51321,GK,GK,GoalKeeper
51347,CDM,DM,Midfield
51353,ST,CF,Attack
51358,CB,CB,Defence
51363,GK,GK,GoalKeeper
51366,CM,CM,Midfield
51373,CAM,CAM,Midfield
51380,CB,CB,Defence
51383,RB,FB,Defence
51384,CB,CB,Defence
51386,CDM,DM,Midfield
51394,CM,CM,Midfield
51412,CAM,CAM,Midfield
51417,LB,FB,Defence
51424,ST,CF,Attack
51455,CB,CB,Defence
51466,CB,CB,Defence
51479,CB,CB,Defence
51484,CB,CB,Defence
51487,ST,CF,Attack
51503,GK,GK,GoalKeeper
51512,CB,CB,Defence
51513,CM,CM,Midfield
51539,GK,GK,GoalKeeper
51550,CDM,DM,Midfield
51578,LB,FB,Defence
51580,LM,WM,Midfield
51620,CB,CB,Defence
51646,CDM,DM,Midfield
51651,GK,GK,GoalKeeper
51655,LB,FB,Defence
51720,ST,CF,Attack
51725,CAM,CAM,Midfield
51727,CB,CB,Defence
51730,ST,CF,Attack
51732,CB,CB,Defence
51733,CB,CB,Defence
51760,CM,CM,Midfield
51763,CDM,DM,Midfield
51771,CAM,CAM,Midfield
51778,CB,CB,Defence
51779,CB,CB,Defence
51781,CAM,CAM,Midfield
51782,CDM,DM,Midfield
51790,CB,CB,Defence
51798,ST,CF,Attack
51813,CAM,CAM,Midfield
51850,RB,FB,Defence
51868,ST,CF,Attack
51883,GK,GK,GoalKeeper
51887,ST,CF,Attack
51910,CDM,DM,Midfield
51917,RB,FB,Defence
51934,ST,CF,Attack
51936,ST,CF,Attack
52016,RW,WA,Attack
52031,CB,CB,Defence
52042,ST,CF,Attack
52050,LB,FB,Defence
52058,CDM,DM,Midfield
52079,LB,FB,Defence
52090,CB,CB,Defence
52091,LB,FB,Defence
52102,CAM,CAM,Midfield
52104,CM,CM,Midfield
52115,RM,WM,Midfield
52117,RM,WM,Midfield
52126,CM,CM,Midfield
52128,GK,GK,GoalKeeper
52256,CAM,CAM,Midfield
52263,RB,FB,Defence
52270,CB,CB,Defence
52279,ST,CF,Attack
52306,RM,WM,Midfield
52326,GK,GK,GoalKeeper
52331,LM,WM,Midfield
52340,CB,CB,Defence
52401,ST,CF,Attack
52474,CM,CM,Midfield
52498,CDM,DM,Midfield
52500,CDM,DM,Midfield
52521,ST,CF,Attack
52646,RB,FB,Defence
52682,LB,FB,Defence
52735,ST,CF,Attack
52752,CAM,CAM,Midfield
52778,CB,CB,Defence
52782,CAM,CAM,Midfield
52797,CDM,DM,Midfield
52810,LW,WA,Attack
52826,ST,CF,Attack
52827,CAM,CAM,Midfield
52829,CM,CM,Midfield
52843,LM,WM,Midfield
52846,RB,FB,Defence
52849,CB,CB,Defence
52867,GK,GK,GoalKeeper
52904,LB,FB,Defence
52931,LW,WA,Attack
52935,CB,CB,Defence
52941,ST,CF,Attack
52951,GK,GK,GoalKeeper
52958,RB,FB,Defence
52964,ST,CF,Attack
52974,ST,CF,Attack
52983,CDM,DM,Midfield
52998,CB,CB,Defence
53004,ST,CF,Attack
53011,CB,CB,Defence
53012,GK,GK,GoalKeeper
53013,ST,CF,Attack
53014,LB,FB,Defence
53015,ST,CF,Attack
53021,ST,CF,Attack
53023,CAM,CAM,Midfield
53027,CB,CB,Defence
53030,CDM,DM,Midfield
53034,CM,CM,Midfield
53036,RB,FB,Defence
53039,CB,CB,Defence
53042,CB,CB,Defence
53044,RB,FB,Defence
53050,ST,CF,Attack
53055,CDM,DM,Midfield
53056,CF,CF,Attack
53059,CM,CM,Midfield
53061,ST,CF,Attack
53066,LB,FB,Defence
53071,LM,WM,Midfield
53103,CM,CM,Midfield
53106,ST,CF,Attack
53110,GK,GK,GoalKeeper
53116,ST,CF,Attack
53302,CDM,DM,Midfield
53353,CB,CB,Defence
53363,GK,GK,GoalKeeper
53384,CAM,CAM,Midfield
53401,RM,WM,Midfield
53405,LB,FB,Defence
53407,CDM,DM,Midfield
53408,LM,WM,Midfield
53409,CB,CB,Defence
53410,CM,CM,Midfield
53412,CB,CB,Defence
53424,GK,GK,GoalKeeper
53435,CB,CB,Defence
53436,ST,CF,Attack
53443,CDM,DM,Midfield
53460,LB,FB,Defence
53462,GK,GK,GoalKeeper
53469,CB,CB,Defence
53496,LM,WM,Midfield
53499,CDM,DM,Midfield
53501,LB,FB,Defence
53519,CB,CB,Defence
53525,GK,GK,GoalKeeper
53548,ST,CF,Attack
53555,CAM,CAM,Midfield
53572,CB,CB,Defence
53573,RB,FB,Defence
53578,CDM,DM,Midfield
53579,ST,CF,Attack
53585,CB,CB,Defence
53593,CDM,DM,Midfield
53601,CAM,CAM,Midfield
53612,CB,CB,Defence
53618,CB,CB,Defence
53619,ST,CF,Attack
53630,LB,FB,Defence
53644,GK,GK,GoalKeeper
53652,GK,GK,GoalKeeper
53655,ST,CF,Attack
53660,CB,CB,Defence
53669,LM,WM,Midfield
53736,GK,GK,GoalKeeper
53760,LM,WM,Midfield
53765,CB,CB,Defence
53769,CAM,CAM,Midfield
53775,ST,CF,Attack
53783,RB,FB,Defence
53785,GK,GK,GoalKeeper
53792,CB,CB,Defence
53797,CM,CM,Midfield
53804,ST,CF,Attack
53815,CDM,DM,Midfield
53827,LB,FB,Defence
53832,CM,CM,Midfield
53834,ST,CF,Attack
53842,CM,CM,Midfield
53847,GK,GK,GoalKeeper
53849,CDM,DM,Midfield
53869,LB,FB,Defence
53874,CB,CB,Defence
53884,ST,CF,Attack
53899,GK,GK,GoalKeeper
53914,CB,CB,Defence
53919,ST,CF,Attack
53924,CDM,DM,Midfield
53944,CF,CF,Attack
53967,CB,CB,Defence
53978,CM,CM,Midfield
53982,CB,CB,Defence
53993,CB,CB,Defence
53998,LB,FB,Defence
54013,LM,WM,Midfield
54018,CDM,DM,Midfield
54021,RB,FB,Defence
54033,CDM,DM,Midfield
54037,GK,GK,GoalKeeper
54050,CM,CM,Midfield
54051,RM,WM,Midfield
54053,GK,GK,GoalKeeper
100033,GK,GK,GoalKeeper
100088,GK,GK,GoalKeeper
100143,RW,WA,Attack
100326,CM,CM,Midfield
100329,CB,CB,Defence
100330,CM,CM,Midfield
100391,RM,WM,Midfield
100496,CB,CB,Defence
100522,ST,CF,Attack
100574,ST,CF,Attack
100578,ST,CF,Attack
100580,ST,CF,Attack
100585,CM,CM,Midfield
100758,LM,WM,Midfield
100803,CDM,DM,Midfield
100806,CAM,CAM,Midfield
100932,CB,CB,Defence
100934,LWB,WB,Defence
100940,RW,WA,Attack
100954,RM,WM,Midfield
100964,ST,CF,Attack
100978,CDM,DM,Midfield
100987,CM,CM,Midfield
100995,RB,FB,Defence
101015,CF,CF,Attack
101153,CF,CF,Attack
101225,CAM,CAM,Midfield
101282,GK,GK,GoalKeeper
101288,CAM,CAM,Midfield
101336,CM,CM,Midfield
101378,ST,CF,Attack
101473,GK,GK,GoalKeeper
101482,GK,GK,GoalKeeper
101488,GK,GK,GoalKeeper
101496,CB,CB,Defence
101658,RB,FB,Defence
101664,CM,CM,Midfield
101689,CM,CM,Midfield
101749,CB,CB,Defence
101868,RB,FB,Defence
101875,GK,GK,GoalKeeper
101880,GK,GK,GoalKeeper
101882,LB,FB,Defence
101904,CM,CM,Midfield
101978,ST,CF,Attack
101999,CM,CM,Midfield
102021,LM,WM,Midfield
102056,RB,FB,Defence
102064,CB,CB,Defence
102081,CB,CB,Defence
102084,CAM,CAM,Midfield
102088,CM,CM,Midfield
102129,CB,CB,Defence
102356,RB,FB,Defence
102359,CAM,CAM,Midfield
102409,RM,WM,Midfield
102488,CAM,CAM,Midfield
102587,LB,FB,Defence
102652,CB,CB,Defence
103133,ST,CF,Attack
103288,ST,CF,Attack
103496,LW,WA,Attack
103578,CB,CB,Defence
103591,ST,CF,Attack
103735,RB,FB,Defence
103783,CB,CB,Defence
103933,CDM,DM,Midfield
103935,CM,CM,Midfield
103936,RM,WM,Midfield
103938,CB,CB,Defence
103940,GK,GK,GoalKeeper
104047,CM,CM,Midfield
104053,RB,FB,Defence
104059,CDM,DM,Midfield
104088,LB,FB,Defence
104100,ST,CF,Attack
104101,CM,CM,Midfield
104296,CM,CM,Midfield
104319,ST,CF,Attack
104389,GK,GK,GoalKeeper
104476,CM,CM,Midfield
104702,RW,WA,Attack
104742,ST,CF,Attack
105308,GK,GK,GoalKeeper
105314,CM,CM,Midfield
105318,CM,CM,Midfield
105330,CDM,DM,Midfield
105338,CB,CB,Defence
105342,RB,FB,Defence
105409,ST,CF,Attack
105427,CB,CB,Defence
105430,RB,FB,Defence
105454,,,GoalKeeper
105469,CB,CB,Defence
105471,CB,CB,Defence
105474,CDM,DM,Midfield
105477,ST,CF,Attack
105532,CM,CM,Midfield
105533,GK,GK,GoalKeeper
105558,ST,CF,Attack
105663,CF,CF,Attack
105803,CB,CB,Defence
105827,ST,CF,Attack
105833,CB,CB,Defence
105834,LB,FB,Defence
105846,GK,GK,GoalKeeper
105866,CB,CB,Defence
105898,CM,CM,Midfield
105945,CDM,DM,Midfield
106019,ST,CF,Attack
106036,GK,GK,GoalKeeper
106055,CDM,DM,Midfield
106202,ST,CF,Attack
106213,CDM,DM,Midfield
106231,ST,CF,Attack
106431,LB,FB,Defence
106436,CDM,DM,Midfield
106539,CDM,DM,Midfield
106560,ST,CF,Attack
106573,GK,GK,GoalKeeper
106686,CB,CB,Defence
106710,CM,CM,Midfield
106762,CAM,CAM,Midfield
106795,GK,GK,GoalKeeper
106850,ST,CF,Attack
106874,LB,FB,Defence
107103,GK,GK,GoalKeeper
107261,GK,GK,GoalKeeper
107263,LW,WA,Attack
107280,CB,CB,Defence
107298,GK,GK,GoalKeeper
107305,CB,CB,Defence
107320,LM,WM,Midfield
107391,GK,GK,GoalKeeper
107494,GK,GK,GoalKeeper
107528,CB,CB,Defence
107579,GK,GK,GoalKeeper
107647,CDM,DM,Midfield
107651,CAM,CAM,Midfield
107713,GK,GK,GoalKeeper
107715,CB,CB,Defence
107758,CB,CB,Defence
107794,CB,CB,Defence
107901,CDM,DM,Midfield
107904,CB,CB,Defence
108034,CB,CB,Defence
108060,CDM,DM,Midfield
108061,CB,CB,Defence
108075,ST,CF,Attack
108080,RB,FB,Defence
108583,RB,FB,Defence
108658,ST,CF,Attack
108750,RM,WM,Midfield
108784,CDM,DM,Midfield
108836,ST,CF,Attack
108964,ST,CF,Attack
109321,LB,FB,Defence
109416,ST,CF,Attack
109493,GK,GK,GoalKeeper
109693,ST,CF,Attack
109724,ST,CF,Attack
109727,CB,CB,Defence
109728,CB,CB,Defence
109809,LB,FB,Defence
109852,CB,CB,Defence
109910,RB,FB,Defence
109969,GK,GK,GoalKeeper
110019,CB,CB,Defence
110020,CB,CB,Defence
110023,CM,CM,Midfield
110026,CAM,CAM,Midfield
110082,GK,GK,GoalKeeper
110117,CM,CM,Midfield
110146,GK,GK,GoalKeeper
110272,RB,FB,Defence
110281,CDM,DM,Midfield
110283,CAM,CAM,Midfield
110291,RB,FB,Defence
110297,LB,FB,Defence
110301,CAM,CAM,Midfield
110317,CB,CB,Defence
110341,CB,CB,Defence
110363,CB,CB,Defence
110366,CB,CB,Defence
110368,LB,FB,Defence
110371,CB,CB,Defence
110375,LW,WA,Attack
110376,ST,CF,Attack
110377,CAM,CAM,Midfield
110381,LM,WM,Midfield
110389,RM,WM,Midfield
110402,CB,CB,Defence
110550,CB,CB,Defence
110606,GK,GK,GoalKeeper
110638,GK,GK,GoalKeeper
110652,LM,WM,Midfield
110657,ST,CF,Attack
110677,GK,GK,GoalKeeper
110691,CAM,CAM,Midfield
110774,CB,CB,Defence
110787,CDM,DM,Midfield
110809,LB,FB,Defence
110811,CB,CB,Defence
110842,CAM,CAM,Midfield
110852,CAM,CAM,Midfield
110856,CAM,CAM,Midfield
110879,ST,CF,Attack
110880,CB,CB,Defence
110907,CB,CB,Defence
110961,CDM,DM,Midfield
110971,CF,CF,Attack
110974,GK,GK,GoalKeeper
110979,CB,CB,Defence
110984,CDM,DM,Midfield
111008,CDM,DM,Midfield
111010,CAM,CAM,Midfield
111016,ST,CF,Attack
111018,ST,CF,Attack
111022,CB,CB,Defence
111023,LB,FB,Defence
111085,CDM,DM,Midfield
111093,RM,WM,Midfield
111105,CM,CM,Midfield
111106,GK,GK,GoalKeeper
111114,RB,FB,Defence
111125,CB,CB,Defence
111137,CDM,DM,Midfield
111163,GK,GK,GoalKeeper
111172,ST,CF,Attack
111184,CDM,DM,Midfield
111191,LB,FB,Defence
111195,CB,CB,Defence
111198,RF,WF,Attack
111199,CAM,CAM,Midfield
111206,RB,FB,Defence
111234,GK,GK,GoalKeeper
111238,CB,CB,Defence
111477,GK,GK,GoalKeeper
111503,CAM,CAM,Midfield
111643,CB,CB,Defence
111661,GK,GK,GoalKeeper
111710,ST,CF,Attack
111712,LM,WM,Midfield
112230,LB,FB,Defence
112243,ST,CF,Attack
112244,CM,CM,Midfield
112246,RB,FB,Defence
112251,LM,WM,Midfield
112253,CDM,DM,Midfield
112292,RB,FB,Defence
112316,CB,CB,Defence
112352,CDM,DM,Midfield
112365,CM,CM,Midfield
112384,CDM,DM,Midfield
112389,LM,WM,Midfield
112392,ST,CF,Attack
112393,ST,CF,Attack
112396,CDM,DM,Midfield
112458,CB,CB,Defence
112472,LW,WA,Attack
112478,CB,CB,Defence
112496,CDM,DM,Midfield
112509,CM,CM,Midfield
112515,GK,GK,GoalKeeper
112536,CDM,DM,Midfield
112549,RB,FB,Defence
112552,CB,CB,Defence
112556,CDM,DM,Midfield
112560,CM,CM,Midfield
112593,CB,CB,Defence
112628,CM,CM,Midfield
112640,LB,FB,Defence
112650,CAM,CAM,Midfield
112712,CAM,CAM,Midfield
112778,CDM,DM,Midfield
112811,CB,CB,Defence
112847,CDM,DM,Midfield
112875,LB,FB,Defence
112888,CB,CB,Defence
112920,CB,CB,Defence
112947,LM,WM,Midfield
113045,ST,CF,Attack
113071,CDM,DM,Midfield
113158,CDM,DM,Midfield
113176,LB,FB,Defence
113181,GK,GK,GoalKeeper
113184,CB,CB,Defence
113188,GK,GK,GoalKeeper
113212,CB,CB,Defence
113219,CM,CM,Midfield
113220,CDM,DM,Midfield
113221,CM,CM,Midfield
113278,LB,FB,Defence
113343,GK,GK,GoalKeeper
113381,CB,CB,Defence
113398,CB,CB,Defence
113399,RB,FB,Defence
113419,CAM,CAM,Midfield
113422,ST,CF,Attack
113441,RM,WM,Midfield
113488,CDM,DM,Midfield
113524,ST,CF,Attack
113569,RB,FB,Defence
114038,CDM,DM,Midfield
114040,CB,CB,Defence
114123,CAM,CAM,Midfield
114126,GK,GK,GoalKeeper
114275,RB,FB,Defence
114356,GK,GK,GoalKeeper
114370,CB,CB,Defence
114543,RB,FB,Defence
114555,ST,CF,Attack
114663,CB,CB,Defence
114734,CB,CB,Defence
114764,GK,GK,GoalKeeper
115524,CB,CB,Defence
115533,GK,GK,GoalKeeper
115768,GK,GK,GoalKeeper
115823,CB,CB,Defence
115888,GK,GK,GoalKeeper
115909,ST,CF,Attack
116081,CM,CM,Midfield
116197,ST,CF,Attack
116308,CB,CB,Defence
116309,CB,CB,Defence
116334,GK,GK,GoalKeeper
116335,GK,GK,GoalKeeper
116339,CB,CB,Defence
116346,CDM,DM,Midfield
116368,ST,CF,Attack
116391,CDM,DM,Midfield
116411,CM,CM,Midfield
116479,CM,CM,Midfield
116491,RW,WA,Attack
116494,GK,GK,GoalKeeper
116609,CB,CB,Defence
116620,CB,CB,Defence
116629,CDM,DM,Midfield
116655,CDM,DM,Midfield
116677,CB,CB,Defence
116724,CB,CB,Defence
116745,GK,GK,GoalKeeper
116762,CAM,CAM,Midfield
116812,ST,CF,Attack
116866,LM,WM,Midfield
116873,CB,CB,Defence
116938,GK,GK,GoalKeeper
116952,CDM,DM,Midfield
116959,CB,CB,Defence
116979,ST,CF,Attack
117022,CDM,DM,Midfield
117039,CB,CB,Defence
117062,GK,GK,GoalKeeper
117063,GK,GK,GoalKeeper
117094,CB,CB,Defence
117096,CAM,CAM,Midfield
117254,GK,GK,GoalKeeper
117321,CDM,DM,Midfield
117343,ST,CF,Attack
117385,CB,CB,Defence
117438,ST,CF,Attack
117492,CM,CM,Midfield
117893,LW,WA,Attack
117896,CAM,CAM,Midfield
118054,LW,WA,Attack
118352,CM,CM,Midfield
118359,ST,CF,Attack
118367,ST,CF,Attack
119152,CB,CB,Defence
119233,RB,FB,Defence
119516,LB,FB,Defence
119814,ST,CF,Attack
120018,CM,CM,Midfield
120044,RB,FB,Defence
120054,CM,CM,Midfield
120060,LB,FB,Defence
120061,CM,CM,Midfield
120202,RB,FB,Defence
120238,CDM,DM,Midfield
120269,CDM,DM,Midfield
120270,ST,CF,Attack
120274,ST,CF,Attack
120297,CDM,DM,Midfield
120304,CDM,DM,Midfield
120305,CM,CM,Midfield
120306,GK,GK,GoalKeeper
120309,GK,GK,GoalKeeper
120312,CB,CB,Defence
120339,CM,CM,Midfield
120533,CB,CB,Defence
120718,GK,GK,GoalKeeper
120761,CB,CB,Defence
121122,CDM,DM,Midfield
121170,ST,CF,Attack
121185,CB,CB,Defence
121193,ST,CF,Attack
121591,ST,CF,Attack
121622,CDM,DM,Midfield
121933,GK,GK,GoalKeeper
121937,GK,GK,GoalKeeper
121939,RB,FB,Defence
121940,RB,FB,Defence
121944,CM,CM,Midfield
121945,CM,CM,Midfield
121971,LB,FB,Defence
121988,GK,GK,GoalKeeper
122040,ST,CF,Attack
122048,CDM,DM,Midfield
122118,GK,GK,GoalKeeper
122124,CB,CB,Defence
122361,CM,CM,Midfield
122428,LWB,WB,Defence
122434,CM,CM,Midfield
122445,CM,CM,Midfield
122574,RB,FB,Defence
122586,ST,CF,Attack
122593,GK,GK,GoalKeeper
122649,GK,GK,GoalKeeper
122653,CB,CB,Defence
122656,CAM,CAM,Midfield
122660,LB,FB,Defence
122699,LM,WM,Midfield
122718,GK,GK,GoalKeeper
122723,CB,CB,Defence
122792,ST,CF,Attack
122827,GK,GK,GoalKeeper
122830,CDM,DM,Midfield
122831,LB,FB,Defence
122849,ST,CF,Attack
122862,ST,CF,Attack
122938,CDM,DM,Midfield
123060,CB,CB,Defence
123116,ST,CF,Attack
123158,CB,CB,Defence
123159,CDM,DM,Midfield
123463,RM,WM,Midfield
123576,ST,CF,Attack
123581,CM,CM,Midfield
123586,GK,GK,GoalKeeper
123587,CB,CB,Defence
123597,CB,CB,Defence
123603,CB,CB,Defence
123610,RB,FB,Defence
123611,CB,CB,Defence
123617,GK,GK,GoalKeeper
123620,LB,FB,Defence
123621,CDM,DM,Midfield
123623,LM,WM,Midfield
123629,LW,WA,Attack
124631,ST,CF,Attack
124635,CDM,DM,Midfield
124871,CAM,CAM,Midfield
124981,CB,CB,Defence
125071,CB,CB,Defence
125586,GK,GK,GoalKeeper
125970,ST,CF,Attack
125995,ST,CF,Attack
126463,ST,CF,Attack
126925,RM,WM,Midfield
127432,CF,CF,Attack
127689,CAM,CAM,Midfield
127747,CDM,DM,Midfield
129143,RB,FB,Defence
129566,CB,CB,Defence
130687,CDM,DM,Midfield
130933,CB,CB,Defence
131388,CB,CB,Defence
132740,GK,GK,GoalKeeper
133249,CM,CM,Midfield
134594,CB,CB,Defence
134597,CB,CB,Defence
134599,RW,WA,Attack
134602,CAM,CAM,Midfield
134610,GK,GK,GoalKeeper
134627,CB,CB,Defence
134634,RM,WM,Midfield
134688,CB,CB,Defence
134744,CDM,DM,Midfield
134746,CB,CB,Defence
134765,LM,WM,Midfield
134777,CDM,DM,Midfield
134779,ST,CF,Attack
134783,RB,FB,Defence
134785,CB,CB,Defence
134787,ST,CF,Attack
134809,LB,FB,Defence
134810,RB,FB,Defence
134820,CDM,DM,Midfield
134821,ST,CF,Attack
134824,ST,CF,Attack
134828,CB,CB,Defence
134860,LM,WM,Midfield
134881,GK,GK,GoalKeeper
134895,RB,FB,Defence
134906,CAM,CAM,Midfield
134941,CM,CM,Midfield
134947,RB,FB,Defence
134956,CB,CB,Defence
134957,ST,CF,Attack
134963,RB,FB,Defence
134968,CM,CM,Midfield
134979,CB,CB,Defence
134982,GK,GK,GoalKeeper
135018,CM,CM,Midfield
135021,LM,WM,Midfield
135032,CDM,DM,Midfield
135043,GK,GK,GoalKeeper
135056,CM,CM,Midfield
135061,CM,CM,Midfield
135069,CDM,DM,Midfield
135073,GK,GK,GoalKeeper
135080,RB,FB,Defence
135107,CDM,DM,Midfield
135149,CB,CB,Defence
135200,ST,CF,Attack
135218,CB,CB,Defence
135294,LB,FB,Defence
135423,RB,FB,Defence
135434,CF,CF,Attack
135435,CAM,CAM,Midfield
135440,CB,CB,Defence
135451,GK,GK,GoalKeeper
135455,RB,FB,Defence
135456,ST,CF,Attack
135466,GK,GK,GoalKeeper
135472,CDM,DM,Midfield
135475,CDM,DM,Midfield
135479,CB,CB,Defence
135507,CDM,DM,Midfield
135513,GK,GK,GoalKeeper
135520,CAM,CAM,Midfield
135524,CAM,CAM,Midfield
135527,ST,CF,Attack
135530,CB,CB,Defence
135537,CB,CB,Defence
135567,ST,CF,Attack
135570,CB,CB,Defence
135576,CAM,CAM,Midfield
135587,GK,GK,GoalKeeper
135594,GK,GK,GoalKeeper
135606,CB,CB,Defence
135613,CB,CB,Defence
135619,CF,CF,Attack
135656,LB,FB,Defence
135697,ST,CF,Attack
135718,GK,GK,GoalKeeper
135734,CM,CM,Midfield
135742,CB,CB,Defence
135743,ST,CF,Attack
135745,LB,FB,Defence
135775,CB,CB,Defence
135804,CM,CM,Midfield
135808,LB,FB,Defence
135819,CB,CB,Defence
135820,CDM,DM,Midfield
135823,CAM,CAM,Midfield
135845,LM,WM,Midfield
135859,RB,FB,Defence
135861,CAM,CAM,Midfield
135865,CF,CF,Attack
135866,CM,CM,Midfield
135868,CB,CB,Defence
135883,CB,CB,Defence
135891,CDM,DM,Midfield
135893,CAM,CAM,Midfield
135915,LB,FB,Defence
136040,RM,WM,Midfield
136070,CDM,DM,Midfield
136074,CB,CB,Defence
136110,CB,CB,Defence
136113,CB,CB,Defence
136124,ST,CF,Attack
136126,GK,GK,GoalKeeper
136130,CB,CB,Defence
136137,CAM,CAM,Midfield
136138,,,GoalKeeper
136144,LM,WM,Midfield
136161,CDM,DM,Midfield
136170,CF,CF,Attack
136185,CM,CM,Midfield
136187,CF,CF,Attack
136194,ST,CF,Attack
136222,GK,GK,GoalKeeper
136265,CAM,CAM,Midfield
136363,ST,CF,Attack
136762,CAM,CAM,Midfield
136764,CB,CB,Defence
136766,LW,WA,Attack
136775,CB,CB,Defence
136790,CAM,CAM,Midfield
136834,CM,CM,Midfield
136839,CB,CB,Defence
136875,GK,GK,GoalKeeper
136941,CDM,DM,Midfield
137011,CB,CB,Defence
137080,CM,CM,Midfield
137084,CM,CM,Midfield
137089,CM,CM,Midfield
137109,CDM,DM,Midfield
137113,CF,CF,Attack
137114,CB,CB,Defence
137125,ST,CF,Attack
137126,CB,CB,Defence
137129,GK,GK,GoalKeeper
137130,GK,GK,GoalKeeper
137133,CB,CB,Defence
137138,RB,FB,Defence
137145,GK,GK,GoalKeeper
137151,RB,FB,Defence
137159,CB,CB,Defence
137160,GK,GK,GoalKeeper
137171,CDM,DM,Midfield
137178,GK,GK,GoalKeeper
137179,CB,CB,Defence
137185,CB,CB,Defence
137186,CB,CB,Defence
137188,CB,CB,Defence
137196,RWB,WB,Defence
137199,RW,WA,Attack
137204,GK,GK,GoalKeeper
137206,CB,CB,Defence
137207,CB,CB,Defence
137214,CAM,CAM,Midfield
137220,CDM,DM,Midfield
137228,CB,CB,Defence
137232,CB,CB,Defence
137241,CM,CM,Midfield
137242,CAM,CAM,Midfield
137245,ST,CF,Attack
137261,RB,FB,Defence
137262,ST,CF,Attack
137267,CDM,DM,Midfield
137310,CF,CF,Attack
137317,GK,GK,GoalKeeper
137324,CB,CB,Defence
137330,LB,FB,Defence
137337,CF,CF,Attack
137350,CDM,DM,Midfield
137351,CDM,DM,Midfield
137356,GK,GK,GoalKeeper
137359,CM,CM,Midfield
137361,ST,CF,Attack
137362,RM,WM,Midfield
137373,LB,FB,Defence
137378,CDM,DM,Midfield
137380,LB,FB,Defence
137397,ST,CF,Attack
137403,LM,WM,Midfield
137406,CM,CM,Midfield
137410,CB,CB,Defence
137419,CB,CB,Defence
137425,ST,CF,Attack
137427,RB,FB,Defence
137438,CB,CB,Defence
137440,CM,CM,Midfield
137449,CB,CB,Defence
137453,CB,CB,Defence
137460,RW,WA,Attack
137461,CM,CM,Midfield
137464,CDM,DM,Midfield
